id,title,genres,movie_year,rating,rotten_tomatoes_score
26265,Dr. Phibes Rises Again,Adventure|Comedy|Horror|Romance,1972,6,79
26268,The Tall Blond Man with One Black Shoe,Comedy|Mystery,1972,4,55
26271,Lady Sings the Blues,Drama|Musical,1972,4,82
31524,Bitter Tears of Petra von Kant-The (bitteren Tränen der Petra von Kant-Die),Drama,1971,2,97
34583,Prime Cut,Action|Crime|Drama,1972,9,50
41226,Sounder,Drama,1971,5,56
48061,Snoopy Come Home,Animation|Children|Comedy|Musical,1971,6,58
51380,Canterbury Tales-The (I racconti di Canterbury),Comedy|Drama,1972,8,67
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma),Action|Drama,1972,10,55
74727,Gentlemen of Fortune (Dzhentlmeny udachi),Comedy|Crime|Drama|Mystery,1972,7,84
78903,State of Siege (État de siège),Drama|Thriller,1971,2,71
87884,Savage Messiah,Drama,1972,6,90
615,Bread and Chocolate (Pane e cioccolata),Comedy|Drama,1973,9,86
1077,Sleeper,Comedy|Sci-Fi,1973,8,60
1234,Sting-The,Comedy|Crime,1972,8,80
1997,Exorcist-The,Horror|Mystery,1973,4,97
2009,Soylent Green,Drama|Mystery|Sci-Fi|Thriller,1972,1,89
2137,Charlotte's Web,Animation|Children,1973,8,100
2495,Fantastic Planet-The (Planète sauvage-La),Animation|Sci-Fi,1973,5,61
2511,Long Goodbye-The,Crime|Film-Noir,1972,7,78
2527,Westworld,Action|Sci-Fi|Thriller|Western,1972,4,84
2531,Battle for the Planet of the Apes,Action|Sci-Fi,1973,2,94
2921,High Plains Drifter,Western,1972,10,67
2991,Live and Let Die,Action|Adventure|Thriller,1973,4,58
3034,Robin Hood,Adventure|Animation|Children|Comedy|Musical,1973,3,54
3194,Way We Were-The,Drama|Romance,1972,8,100
3198,Papillon,Crime|Drama,1972,8,61
3200,Last Detail-The,Comedy|Drama,1973,5,99
3363,American Graffiti,Comedy|Drama,1973,6,92
3655,Blow-Out (La grande bouffe),Drama,1973,1,52
3682,Magnum Force,Action|Crime|Drama|Thriller,1972,6,59
3733,Paper Chase-The,Drama,1972,10,97
3735,Serpico,Crime|Drama,1972,2,81
3741,Badlands,Crime|Drama|Thriller,1973,3,90
3771,The Golden Voyage of Sinbad,Action|Adventure|Fantasy,1973,7,76
4754,Wicker Man-The,Drama|Horror|Mystery|Thriller,1972,10,63
5105,Don't Look Now,Drama|Horror|Thriller,1972,6,58
6051,Harder They Come-The,Action|Crime|Drama,1972,9,79
6230,Bang the Drum Slowly,Drama,1972,1,60
6271,Day for Night (La Nuit Américaine),Comedy|Drama|Romance,1973,3,88
6395,Crazies-The (a.k.a. Code Name: Trixie),Action|Drama|Horror|Sci-Fi|Thriller,1972,6,89
6585,White Lightning,Action|Crime|Drama,1972,5,79
6613,Day of the Dolphin-The,Drama,1973,5,56
6724,Paper Moon,Comedy|Crime|Drama,1973,10,57
7060,Jesus Christ Superstar,Drama|Musical,1972,1,54
7089,Amarcord,Comedy|Drama,1973,7,83
7396,Scenes From a Marriage (Scener ur ett äktenskap),Drama,1973,10,73
7482,Enter the Dragon,Action|Crime,1973,8,100
7889,Pat Garrett and Billy the Kid,Western,1973,10,90
8042,Mean Streets,Crime|Drama,1973,8,95
8207,Day of the Jackal-The,Crime|Thriller,1972,3,76
26294,My Name Is Nobody (Il Mio nome è Nessuno),Comedy|Western,1973,10,83
26302,Scarecrow,Drama,1972,7,78
26303,Sisters,Horror|Thriller,1973,6,78
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein),Drama|Horror|Sci-Fi,1972,10,85
26326,Holy Mountain-The (Montaña sagrada-La),Drama,1973,4,60
27109,Lady Snowblood (Shurayukihime),Action|Crime|Drama|Thriller,1973,3,60
31923,Three Musketeers-The,Action|Adventure|Comedy,1972,2,57
32632,Electra Glide in Blue,Action|Crime,1972,10,85
45942,Mother and the Whore-The (Maman et la putain-La),Drama,1972,7,59
53887,O Lucky Man!,Comedy|Drama|Fantasy|Musical,1973,5,59
66246,Numbskull Emptybrook (Uuno Turhapuro),Comedy,1972,7,81
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure|Comedy,1972,6,82
1011,Herbie Rides Again,Children|Comedy|Fantasy|Romance,1974,1,58
1221,Godfather: Part II-The,Crime|Drama,1973,1,83
1252,Chinatown,Crime|Film-Noir|Mystery|Thriller,1974,2,80
1278,Young Frankenstein,Comedy|Fantasy,1973,2,97
1329,Blood for Dracula (Andy Warhol's Dracula),Horror,1974,9,58
2074,Night Porter-The (Portiere di notte-Il),Crime|Drama|Romance,1974,9,64
2459,Texas Chainsaw Massacre-The,Horror,1974,1,98
2521,Airport 1975,Action|Drama|Thriller,1974,5,70
2524,Towering Inferno-The,Action|Adventure|Drama|Thriller,1973,3,79
2535,Earthquake,Action|Drama|Thriller,1974,7,65
3384,Taking of Pelham One Two Three-The,Action|Crime,1974,3,74
3430,Death Wish,Action|Crime|Drama,1974,8,75
3590,Lords of Flatbush-The,Comedy|Drama,1973,1,72
3639,Man with the Golden Gun-The,Action|Adventure|Thriller,1973,4,59
3671,Blazing Saddles,Comedy|Western,1973,5,65
3672,Benji,Adventure|Children,1973,4,72
3730,Conversation-The,Drama|Mystery,1973,2,87
3738,Sugarland Express-The,Drama,1974,6,78
3769,Thunderbolt and Lightfoot,Action,1974,4,64
3847,Ilsa-She Wolf of the SS,Horror,1974,5,61
4220,Longest Yard-The,Comedy,1974,9,59
4789,Phantom of the Paradise,Comedy|Fantasy|Horror|Musical|Thriller,1974,7,85
5003,Nine Lives of Fritz the Cat-The,Animation,1974,5,81
5056,Enigma of Kaspar Hauser-The (a.k.a. Mystery of Kaspar Hauser-The) (Jeder für sich und Gott Gegen Alle),Crime|Drama,1974,2,99
5088,Going Places (Valseuses-Les),Comedy|Crime|Drama,1973,6,62
5341,Lenny,Drama,1974,2,58
5395,Gambler-The,Drama,1974,5,77
5980,Black Christmas,Horror|Mystery|Thriller,1973,5,51
6408,Animals are Beautiful People,Comedy|Documentary,1974,10,86
6509,Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance,1974,7,56
7071,Woman Under the Influence-A,Drama,1974,9,61
7093,Front Page-The,Comedy,1973,6,91
7178,Great Gatsby-The,Drama,1974,2,100
7720,Four Musketeers-The,Action|Adventure|Comedy|Romance,1973,6,53
7792,Parallax View-The,Thriller,1973,5,51
7817,Zardoz,Fantasy|Sci-Fi,1973,10,80
7892,Street Fighter-The (Gekitotsu! Satsujin ken),Action,1973,3,80
7895,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,1973,7,65
8838,Alice Doesn't Live Here Anymore,Drama|Romance,1973,1,78
8879,Murder on the Orient Express,Crime|Mystery|Thriller,1974,2,99
8998,That's Entertainment,Documentary,1973,4,77
26313,California Split,Comedy|Drama,1974,3,100
26317,Emmanuelle,Drama|Romance,1974,1,65
26318,Phantom of Liberty-The,Comedy|Drama,1974,2,77
26322,Gone in 60 Seconds,Action|Crime|Drama,1974,7,87
26323,Groove Tube-The,Comedy,1974,3,88
26324,Harry and Tonto,Comedy|Drama,1974,8,94
26325,Hearts and Minds,Documentary|War,1974,1,59
32211,Thriller: A Cruel Picture (Thriller - en grym film),Action|Crime|Drama|Thriller,1974,6,82
32735,Arabian Nights (Il fiore delle mille e una notte),Comedy|Drama|Fantasy,1973,5,85
47330,Dirty Mary Crazy Larry,Action|Crime|Drama|Romance,1973,5,90
50245,Alice in the Cities (Alice in den Stadten),Drama,1974,3,88
59935,Flesh Gordon,Adventure|Comedy|Sci-Fi,1974,3,69
66019,Great Ecstasy of Woodcarver Steiner-The (Große Ekstase des Bildschnitzers Steiner-Die),Documentary,1974,5,82
75990,Apprenticeship of Duddy Kravitz-The,Comedy|Drama,1974,6,50
85316,Winnie the Pooh and Tigger Too,Animation|Children,1973,8,88
88106,Mahler,Drama,1974,8,58
1007,Apple Dumpling Gang-The,Children|Comedy|Western,1975,6,98
1009,Escape to Witch Mountain,Adventure|Children|Fantasy,1975,1,58
1125,Return of the Pink Panther-The,Comedy|Crime,1975,6,74
1136,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,1974,10,75
1193,One Flew Over the Cuckoo's Nest,Drama,1974,3,98
1303,Man Who Would Be King-The,Adventure|Drama,1975,8,57
1387,Jaws,Action|Horror,1974,1,59
1913,Picnic at Hanging Rock,Drama|Mystery,1975,9,66
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975,9,77
2303,Nashville,Drama|Musical,1974,5,97
2346,Stepford Wives-The,Mystery|Sci-Fi|Thriller,1974,7,66
2657,Rocky Horror Picture Show-The,Comedy|Horror|Musical|Sci-Fi,1974,5,92
2730,Barry Lyndon,Drama|Romance|War,1975,2,93
2819,Three Days of the Condor (3 Days of the Condor),Drama|Mystery|Romance|Thriller,1974,3,64
2877,Tommy,Musical,1975,7,93
2981,Brother-Can You Spare a Dime?,Documentary,1974,6,62
3099,Shampoo,Comedy|Drama|Romance,1975,1,55
3362,Dog Day Afternoon,Crime|Drama,1975,10,63
3415,Mirror-The (Zerkalo),Drama,1975,2,75
3470,Dersu Uzala,Adventure|Drama,1974,7,86
3814,Love and Death,Comedy,1974,7,98
4045,Breakheart Pass,Western,1974,7,88
4863,Female Trouble,Comedy|Crime,1975,5,61
5117,Funny Lady,Comedy|Musical,1975,8,85
5301,Bite the Bullet,Action|Adventure|Western,1975,7,87
5302,Breakout,Action|Adventure,1974,4,51
5356,Giant Spider Invasion-The,Horror|Sci-Fi,1975,9,52
5473,Fox and His Friends (Faustrecht der Freiheit),Drama,1975,7,94
5522,Rollerball,Action|Drama|Sci-Fi,1974,1,58
5984,Story of O-The (Histoire d'O),Drama|Romance,1975,1,88
7115,Deep Red (Profondo rosso),Horror|Mystery|Thriller,1974,8,62
7236,Boy and His Dog-A,Sci-Fi,1975,2,83
7577,Magic Flute-The (Trollflöjten),Comedy|Fantasy|Musical|Romance,1975,3,66
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,1975,7,86
7921,Devil's Rain-The,Horror,1974,9,84
7991,Death Race 2000,Action|Sci-Fi,1974,6,77
8264,Grey Gardens,Documentary,1974,3,78
8290,Mitchell,Action|Crime,1974,5,56
8727,Day of the Locust-The,Drama,1974,4,79
8851,Smile,Comedy,1975,6,53
26338,Cousin cousine,Comedy|Romance,1974,9,74
26342,Farewell-My Lovely,Crime|Mystery|Thriller,1974,6,64
26346,Story of Adele H.-The (Histoire d'Adèle H.-L'),Drama,1974,5,82
26349,Night Moves,Crime|Thriller,1975,7,50
26350,Passenger-The (Professione: reporter),Drama,1975,7,89
31104,Hester Street,Drama,1975,1,88
31270,Shivers (They Came from Within),Drama|Horror|Sci-Fi,1975,4,97
34435,Sholay,Action|Adventure|Comedy|Musical|Romance|Thriller,1975,6,86
62764,Black Moon,Fantasy|Mystery|Sci-Fi|War,1974,7,72
92756,Hearts of the West,Comedy|Western,1975,10,53
111,Taxi Driver,Crime|Drama|Thriller,1976,5,87
495,In the Realm of the Senses (Ai no corrida),Drama,1976,8,73
1341,Burnt Offerings,Horror,1975,5,56
1345,Carrie,Drama|Fantasy|Horror|Thriller,1976,1,82
1350,Omen-The,Horror|Mystery|Thriller,1975,1,59
1954,Rocky,Drama,1976,3,68
2095,Shaggy D.A.-The,Children|Comedy,1975,4,50
2177,Family Plot,Comedy|Thriller,1976,5,79
2238,Seven Beauties (Pasqualino Settebellezze),Comedy|Drama,1975,10,87
2367,King Kong,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,8,53
2528,Logan's Run,Action|Adventure|Sci-Fi,1976,3,50
2853,Alice-Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror),Horror|Mystery,1975,3,95
3371,Bound for Glory,Drama,1975,10,84
3504,Network,Comedy|Drama,1975,4,99
3508,Outlaw Josey Wales-The,Action|Adventure|Drama|Thriller|Western,1976,3,68
3551,Marathon Man,Crime|Drama|Thriller,1975,2,97
3612,The Slipper and the Rose: The Story of Cinderella,Adventure|Children|Fantasy|Musical|Romance,1975,7,85
3726,Assault on Precinct 13,Action|Thriller,1975,1,94
3985,Eagle Has Landed-The,Drama|War,1975,5,71
4710,Shootist-The,Drama|Western,1976,6,97
4945,Enforcer-The,Crime,1975,1,60
5021,Murder by Death,Comedy|Crime|Mystery|Thriller,1976,8,56
5139,Bad News Bears-The,Comedy,1975,7,55
5490,The Big Bus,Action|Comedy,1976,5,50
6184,Man Who Fell to Earth-The,Drama|Sci-Fi,1975,7,54
6256,House with Laughing Windows-The (Casa dalle finestre che ridono-La),Horror|Mystery|Thriller,1975,4,97
6410,Car Wash,Comedy,1975,10,61
6530,Tenant-The,Drama|Horror|Mystery|Thriller,1976,2,65
6663,Pink Panther Strikes Again-The,Comedy|Crime,1975,3,71
6787,All the President's Men,Drama|Thriller,1975,1,58
6798,Bugsy Malone,Children|Comedy|Crime|Musical,1975,3,86
7024,Salo-or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma),Drama,1975,9,74
7126,Killing of a Chinese Bookie-The,Comedy|Crime|Drama|Film-Noir|Musical,1975,9,76
7334,Front-The,Comedy|Drama,1976,2,52
7935,Face to Face (Ansikte mot ansikte),Drama|Fantasy|Horror|Mystery,1976,2,76
8927,Cannonball,Action|Comedy|Drama,1976,6,62
8999,That's Entertainment-Part II,Documentary,1976,8,78
26366,Harlan County U.S.A.,Documentary,1975,3,64
26371,The Missouri Breaks,Drama|Western,1975,1,68
26375,Silver Streak,Action|Comedy|Crime,1975,4,61
31284,Star Is Born-A,Drama|Musical|Romance,1976,6,77
31921,Seven-Per-Cent Solution-The,Adventure|Comedy|Crime|Drama|Mystery|Thriller,1975,1,91
32728,Little Girl Who Lives Down the Lane-The,Drama|Mystery|Thriller,1975,6,56
32797,Satan's Brew (Satansbraten),Comedy|Drama,1976,9,55
41714,Dona Flor and Her Two Husbands (Dona Flor e Seus Dois Maridos),Comedy,1975,9,53
47152,Cria Cuervos,Drama,1976,10,80
57430,Welcome to L.A.,Drama|Musical,1975,3,95
104662,First Nudie Musical-The,Comedy|Musical,1976,5,99
105763,Bloodsucking Freaks,Horror,1976,7,96
114464,Helter Skelter,Crime|Drama|Thriller,1975,7,87
114766,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur),Horror|War,1975,7,82
260,Star Wars: Episode IV - A New Hope,Action|Adventure|Sci-Fi,1977,1,60
1030,Pete's Dragon,Adventure|Animation|Children|Musical,1977,1,86
1230,Annie Hall,Comedy|Romance,1976,5,55
1331,Audrey Rose,Horror,1977,3,52
1998,Exorcist II: The Heretic,Horror,1976,10,95
2014,Freaky Friday,Children|Comedy|Fantasy,1976,8,88
2037,Candleshoe,Adventure|Children|Comedy,1977,4,94
2051,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,1977,10,82
2090,Rescuers-The,Adventure|Animation|Children|Crime|Drama,1977,8,65
2522,Airport '77,Drama,1976,3,64
2523,Rollercoaster,Drama|Thriller,1977,10,54
2923,Handle with Care (a.k.a. Citizen's Band),Comedy,1976,1,88
3244,Goodbye Girl-The,Comedy|Romance,1976,9,76
3294,Eaten Alive,Horror,1977,2,83
3339,Cross of Iron,War,1977,6,78
3471,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi,1976,6,95
3635,Spy Who Loved Me-The,Action|Adventure|Thriller,1976,2,74
3674,For the Love of Benji,Adventure|Children|Comedy|Drama,1977,6,70
3676,Eraserhead,Drama|Horror,1977,3,59
3760,Kentucky Fried Movie-The,Comedy,1977,1,52
3807,Sinbad and the Eye of the Tiger,Adventure|Fantasy,1976,6,94
4437,Suspiria,Horror,1977,10,76
4810,I Never Promised You a Rose Garden,Drama,1976,10,88
4911,Jabberwocky,Adventure|Comedy|Fantasy,1976,4,62
4927,Last Wave-The,Fantasy|Mystery|Thriller,1977,9,54
4928,That Obscure Object of Desire (Cet obscur objet du désir),Drama,1976,4,90
4947,Gauntlet-The,Action,1976,1,65
5121,Stroszek,Comedy|Drama,1976,5,100
5141,Bad News Bears in Breaking Training-The,Comedy,1977,5,67
5214,Oh-God!,Comedy|Fantasy,1976,5,100
5247,Smokey and the Bandit,Action|Comedy,1976,2,93
5292,Slap Shot,Comedy,1976,7,64
5588,Hills Have Eyes-The,Horror,1976,2,94
5693,Saturday Night Fever,Comedy|Drama|Romance,1977,6,90
5965,Duellists-The,Action|War,1977,6,70
6021,American Friend-The (Amerikanische Freund-Der),Crime|Drama|Mystery|Thriller,1977,8,63
6234,Equus,Drama|Mystery,1976,5,81
6465,Jubilee,Drama,1977,4,85
7029,Rabid,Horror|Thriller,1977,4,91
7095,Looking for Mr. Goodbar,Drama,1976,8,99
7415,Late Show-The,Comedy|Crime|Drama|Mystery,1977,5,65
7492,Martin,Drama|Horror,1976,10,53
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje),Drama|Thriller|War,1977,4,50
7920,Desperate Living,Comedy|Crime,1977,9,66
7980,Bridge Too Far-A,Action|Drama|War,1977,8,71
8261,3 Women (Three Women),Drama,1977,10,67
26386,High Anxiety,Comedy|Thriller,1976,2,68
26391,New York-New York,Drama|Musical|Romance,1977,6,51
26393,Sorcerer,Action|Thriller,1977,7,80
26394,Turning Point-The,Drama|Romance,1977,3,65
26403,Hobbit-The,Animation|Children|Fantasy,1977,3,58
31150,Wizards,Animation|Fantasy|Sci-Fi|War,1976,6,56
31193,Many Adventures of Winnie the Pooh-The,Animation|Children|Musical,1977,4,76
32234,Julia,Drama,1977,9,77
50641,House (Hausu),Comedy|Fantasy|Horror,1976,7,99
52767,21 Up,Documentary,1977,4,75
69849,Roots,Drama|War,1976,1,88
71180,Padre padrone,Drama,1976,10,82
77808,Bobby Deerfield,Drama|Romance,1977,1,70
78967,Island of Dr. Moreau-The,Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,1976,8,56
121126,The Car,Horror|Mystery|Thriller,1976,2,52
1194,Cheech and Chong's Up in Smoke,Comedy,1977,7,51
1263,Deer Hunter-The,Drama|War,1977,8,56
1380,Grease,Comedy|Musical|Romance,1978,7,78
1388,Jaws 2,Horror|Thriller,1978,10,94
1982,Halloween,Horror,1977,3,84
2038,Cat from Outer Space-The,Children|Comedy|Sci-Fi,1978,2,68
2055,Hot Lead and Cold Feet,Action|Comedy|Western,1977,3,59
2091,Return from Witch Mountain,Children|Sci-Fi,1978,10,91
2116,Lord of the Rings-The,Adventure|Animation|Children|Fantasy,1977,7,50
2131,Autumn Sonata (Höstsonaten),Drama,1978,2,55
2138,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978,10,53
2163,Attack of the Killer Tomatoes!,Comedy|Horror,1978,7,75
2534,Avalanche,Action,1977,6,76
2640,Superman,Action|Adventure|Sci-Fi,1978,4,74
2779,Heaven Can Wait,Comedy,1978,7,59
2789,Damien: Omen II,Horror,1978,3,70
2866,Buddy Holly Story-The,Drama,1977,4,69
2924,Drunken Master (Jui kuen),Action|Comedy,1977,1,61
2932,Days of Heaven,Drama,1978,8,91
3015,Coma,Thriller,1977,5,88
3024,Piranha,Horror|Sci-Fi,1978,7,54
3204,Boys from Brazil-The,Action|Mystery|Thriller,1978,5,70
3304,Blue Collar,Crime|Drama,1978,10,85
3421,Animal House,Comedy,1978,8,90
3445,Eyes of Laura Mars,Mystery|Thriller,1977,9,63
3498,Midnight Express,Drama,1978,5,81
3519,Force 10 from Navarone,Action|Drama|War,1977,9,86
3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei),Crime|Drama|Romance,1978,5,60
3724,Coming Home,Drama|War,1977,1,57
3732,Fury-The,Horror,1977,5,94
3813,Interiors,Drama,1977,9,91
4201,End-The,Comedy,1978,6,73
4212,Death on the Nile,Crime|Mystery,1978,9,81
4316,Ice Castles,Drama,1977,8,82
4441,Game of Death,Action,1977,1,91
4705,Cage aux Folles-La,Comedy,1978,7,81
4925,Cheap Detective-The,Comedy,1978,3,59
5087,Get Out Your Handkerchiefs (Préparez vos mouchoirs),Comedy|Drama|Romance,1978,2,59
5352,The Big Sleep,Thriller,1978,2,61
5382,Every Which Way But Loose,Comedy,1978,1,68
5385,Last Waltz-The,Documentary,1978,7,64
5735,Faces of Death,Documentary|Horror,1978,7,80
5834,Fingers,Drama,1978,7,63
5891,I Spit on Your Grave (Day of the Woman),Horror|Thriller,1978,6,91
6316,Wiz-The,Adventure|Children|Comedy|Fantasy|Musical,1977,3,68
6725,Sgt. Pepper's Lonely Hearts Club Band,Adventure|Musical,1977,7,64
6730,Convoy,Action|Comedy|Drama,1977,8,70
6779,Same Time-Next Year,Comedy|Drama|Romance,1978,3,60
6990,The Great Train Robbery,Action|Adventure|Comedy|Crime|Drama,1977,2,89
7001,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller,1977,5,57
7107,Foul Play,Comedy|Thriller,1977,3,83
7387,Dawn of the Dead,Action|Drama|Horror,1977,3,56
8499,Pretty Baby,Drama,1978,2,80
8596,Revenge of the Pink Panther,Comedy|Crime,1977,9,85
26400,Gates of Heaven,Documentary,1977,3,80
26404,In Praise of Older Women,Drama,1978,10,63
26413,Snake in the Eagle's Shadow (Se ying diu sau),Action|Comedy,1977,8,69
26414,Wedding-A,Comedy|Drama,1978,6,80
33912,Unmarried Woman-An,Comedy|Drama|Romance,1977,3,70
44911,Magic,Drama|Horror|Romance|Thriller,1977,7,86
51277,36th Chamber of Shaolin-The (Shao Lin san shi liu fang) (Master Killer),Action|Adventure,1978,4,82
52319,Inglorious Bastards (Quel maledetto treno blindato),Action|Adventure|Drama|War,1977,1,53
1080,Monty Python's Life of Brian,Comedy,1979,3,85
1161,Tin Drum-The (Blechtrommel-Die),Drama|War,1978,1,83
1208,Apocalypse Now,Action|Drama|War,1979,5,100
1214,Alien,Horror|Sci-Fi,1978,7,56
1232,Stalker,Drama|Mystery|Sci-Fi,1979,7,80
1244,Manhattan,Comedy|Drama|Romance,1979,7,70
1292,Being There,Comedy|Drama,1978,5,55
1327,Amityville Horror-The,Drama|Horror|Mystery|Thriller,1978,1,54
1371,Star Trek: The Motion Picture,Adventure|Sci-Fi,1978,6,77
1955,Kramer vs. Kramer,Drama,1979,1,83
2016,Apple Dumpling Gang Rides Again-The,Children|Comedy|Western,1978,6,90
2034,Black Hole-The,Children|Sci-Fi,1979,10,83
2109,Jerk-The,Comedy,1979,7,67
2409,Rocky II,Action|Drama,1978,1,96
2526,Meteor,Sci-Fi,1978,9,72
2536,Concorde: Airport '79-The,Drama,1978,6,93
2537,Beyond the Poseidon Adventure,Adventure,1979,3,66
2862,Caligula,Drama,1979,2,60
2901,Phantasm,Horror|Sci-Fi,1979,2,90
2971,All That Jazz,Drama|Fantasy|Musical,1978,2,50
3040,Meatballs,Comedy,1979,1,83
3135,Great Santini-The,Drama,1979,7,67
3359,Breaking Away,Comedy|Drama,1979,7,76
3396,Muppet Movie-The,Adventure|Children|Comedy|Musical,1978,2,89
3420,...And Justice for All,Drama|Thriller,1978,8,86
3428,Champ-The,Drama,1979,7,79
3506,North Dallas Forty,Comedy|Drama,1979,10,95
3638,Moonraker,Action|Adventure|Sci-Fi|Thriller,1978,10,63
3702,Mad Max,Action|Adventure|Sci-Fi,1979,9,64
3804,H.O.T.S.,Comedy,1978,6,57
4197,Real Life,Comedy,1979,9,98
4292,Norma Rae,Drama,1979,2,56
4811,Quadrophenia,Drama|Musical,1979,6,60
4893,When a Stranger Calls,Horror|Thriller,1979,5,92
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2),Horror,1979,8,87
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht),Horror,1979,5,72
5544,Time After Time,Sci-Fi|Thriller,1978,3,93
5600,Wanderers-The,Drama,1979,9,61
5642,Onion Field-The,Drama,1978,8,73
6032,Little Romance-A,Comedy|Romance,1979,5,83
6170,Black Stallion-The,Adventure|Children|Drama,1978,9,85
6413,Electric Horseman-The,Comedy|Western,1979,7,70
6521,Main Event-The,Comedy,1979,7,62
6658,10,Comedy|Romance,1979,9,76
6665,Dracula,Horror|Romance,1979,8,85
6735,Rose-The,Drama,1979,10,60
6748,Brood-The,Horror,1979,3,99
7104,1941,Comedy|War,1979,9,63
7698,China Syndrome-The,Drama|Thriller,1978,10,57
7762,Tinker-Tailor-Soldier-Spy,Drama|Thriller,1978,9,82
7764,Driller Killer-The,Drama|Horror,1978,8,70
7802,Warriors-The,Action|Adventure|Crime|Thriller,1979,9,94
7948,Wise Blood,Comedy|Drama,1978,9,76
7990,Rock 'N' Roll High School,Comedy|Musical,1979,6,74
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,1978,6,62
8340,Escape from Alcatraz,Drama|Thriller,1978,1,84
8899,Hardcore,Drama,1979,4,56
8923,Tess,Drama|Romance,1978,4,64
26409,Clonus Horror-The,Horror|Sci-Fi,1979,7,72
26422,Hair,Comedy|Drama|Musical,1978,9,60
26425,In-Laws-The,Action|Comedy,1979,1,78
26430,Luna-La,Drama,1978,2,80
26435,Starting Over,Comedy|Romance,1979,9,72
31502,Salem's Lot,Drama|Horror|Mystery|Thriller,1979,1,67
31522,Marriage of Maria Braun-The (Ehe der Maria Braun-Die),Drama,1979,5,70
39941,Love on the Run (Amour en fuite-L'),Comedy|Drama|Romance,1978,1,73
42163,Richard Pryor: Live in Concert,Comedy|Documentary,1978,1,75
43177,Over the Edge,Crime|Drama,1979,4,57
55652,Scum,Crime|Drama,1979,1,68
55757,Chilly Scenes of Winter (Head Over Heels),Comedy|Drama|Romance,1979,10,83
68614,Seduction of Joe Tynan-The,Drama,1978,8,79
120821,The War at Home,Documentary|War,1978,4,80
1128,Fog-The,Horror,1979,2,50
1130,Howling-The,Horror|Mystery,1980,6,85
1135,Private Benjamin,Comedy,1979,3,92
1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Sci-Fi,1980,10,63
1220,Blues Brothers-The,Action|Comedy|Musical,1979,1,67
1228,Raging Bull,Drama,1980,3,78
1258,Shining-The,Horror,1979,4,51
1286,Somewhere in Time,Drama|Romance,1979,7,56
1956,Ordinary People,Drama,1979,1,86
1974,Friday the 13th,Horror|Mystery|Thriller,1980,1,64
1987,Prom Night,Horror,1980,4,95
2050,Herbie Goes Bananas,Adventure|Children|Comedy,1980,2,65
2088,Popeye,Adventure|Comedy|Musical,1980,7,62
2130,Atlantic City,Crime|Drama|Romance,1979,6,93
2150,Gods Must Be Crazy-The,Adventure|Comedy,1980,1,86
2240,My Bodyguard,Drama,1980,8,82
2286,Fiendish Plot of Dr. Fu Manchu-The,Comedy,1979,4,55
2290,Stardust Memories,Comedy|Drama,1980,7,92
2313,Elephant Man-The,Drama,1980,3,58
2525,Alligator,Action|Horror|Sci-Fi,1979,8,93
2641,Superman II,Action|Sci-Fi,1979,9,66
2791,Airplane!,Comedy,1980,9,50
2851,Saturn 3,Adventure|Sci-Fi|Thriller,1979,8,88
2950,Blue Lagoon-The,Adventure|Drama|Romance,1979,6,61
2988,Melvin and Howard,Drama,1980,9,73
3091,Kagemusha,Drama|War,1979,10,83
3235,Where the Buffalo Roam,Comedy,1979,1,83
3552,Caddyshack,Comedy,1980,4,70
3587,Inferno,Horror,1979,7,51
3619,Hollywood Knights-The,Comedy,1980,7,58
3649,American Gigolo,Drama,1980,5,69
3811,Breaker Morant,Drama|War,1979,7,94
3834,Bronco Billy,Adventure|Drama|Romance,1979,9,59
4177,Mirror Crack'd-The,Crime|Mystery|Thriller,1979,5,65
4198,Battle Beyond the Stars,Sci-Fi,1980,7,95
